City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Dropoff Time,Dropoff Lat,Dropoff Lng,Distance (miles),Fare Amount,Fare Currency
458,UberX,COMPLETED,2018-08-04 20:36:37 +0000 UTC,2018-08-04 20:40:59 +0000 UTC,-23.5593238,-46.6630541,2018-08-04 20:54:00 +0000 UTC,-23.5716401,-46.6882496,2.37,12.1,BRL
458,UberX,COMPLETED,2018-08-04 19:12:54 +0000 UTC,2018-08-04 19:17:42 +0000 UTC,-23.50358047,-46.6370046,2018-08-04 19:39:39 +0000 UTC,-23.56023173,-46.66414962,4.32,18.89,BRL
458,Pool: MATCHED,COMPLETED,2018-08-04 13:46:36 +0000 UTC,2018-08-04 13:51:31 +0000 UTC,-23.5594133,-46.6631883,2018-08-04 14:54:49 +0000 UTC,-23.5033043,-46.636905,12.99,20.84,BRL
458,UberX,CANCELED,2018-08-01 21:06:41 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.6047826,-46.5561827,1970-01-01 00:00:00 +0000 UTC,-23.6045413,-46.5559679,0,0,BRL
458,Pool,CANCELED,2018-08-01 11:45:26 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.49250069,-46.64540682,1970-01-01 00:00:00 +0000 UTC,-23.49250069,-46.64540682,0,0,BRL
458,Pool,CANCELED,2018-08-01 11:40:34 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,Pool,CANCELED,2018-08-01 11:37:57 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,Pool,COMPLETED,2018-07-30 11:20:34 +0000 UTC,2018-07-30 11:26:11 +0000 UTC,-23.5036936,-46.6371921,2018-07-30 12:16:51 +0000 UTC,-23.6113175,-46.5708262,12.02,37.97,BRL
458,UberX,COMPLETED,2018-07-28 23:27:06 +0000 UTC,2018-07-28 23:28:17 +0000 UTC,-23.5036402,-46.6370183,2018-07-28 23:48:32 +0000 UTC,-23.5593419,-46.6632209,5.23,21.61,BRL
458,UberX,COMPLETED,2018-07-28 12:11:47 +0000 UTC,2018-07-28 12:15:16 +0000 UTC,-23.5593524,-46.6631694,2018-07-28 12:19:04 +0000 UTC,-23.5619878,-46.6582328,0.59,7.85,BRL
458,Pool: MATCHED,COMPLETED,2018-07-23 11:26:52 +0000 UTC,2018-07-23 11:33:59 +0000 UTC,-23.5035695,-46.6370912,2018-07-23 12:26:48 +0000 UTC,-23.6116444,-46.5705324,12.17,35.41,BRL
458,UberX,COMPLETED,2018-07-21 01:26:52 +0000 UTC,2018-07-21 01:30:13 +0000 UTC,-23.6195186,-46.5603333,2018-07-21 02:12:58 +0000 UTC,-23.5589855,-46.6632146,11.29,32.08,BRL
458,Pool: MATCHED,COMPLETED,2018-07-20 11:55:50 +0000 UTC,2018-07-20 12:01:55 +0000 UTC,-23.50369409,-46.63550127,2018-07-20 12:51:31 +0000 UTC,-23.61134745,-46.57079129,10.18,27.04,BRL
458,UberX,COMPLETED,2018-07-19 01:12:39 +0000 UTC,2018-07-19 01:14:57 +0000 UTC,-23.5593349,-46.6631844,2018-07-19 01:37:07 +0000 UTC,-23.5036425,-46.6371866,5.92,25.3,BRL
458,Pool,DRIVER_CANCELED,2018-07-18 11:43:55 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5031827,-46.6370732,1970-01-01 00:00:00 +0000 UTC,-23.5032252,-46.6371095,0,4,BRL
458,Pool: MATCHED,COMPLETED,2018-07-17 11:52:28 +0000 UTC,2018-07-17 11:55:28 +0000 UTC,-23.5036036,-46.6370739,2018-07-17 12:52:40 +0000 UTC,-23.6105865,-46.570705,16.15,35.73,BRL
458,UberX,COMPLETED,2018-07-17 00:37:02 +0000 UTC,2018-07-17 00:42:51 +0000 UTC,-23.5592363,-46.6632172,2018-07-17 01:01:31 +0000 UTC,-23.5036788,-46.637129,5.91,22.97,BRL
458,UberX,COMPLETED,2018-07-15 21:17:37 +0000 UTC,2018-07-15 21:19:34 +0000 UTC,-23.5023854,-46.6250207,2018-07-15 21:23:45 +0000 UTC,-23.5037043,-46.6327645,0.94,7.96,BRL
458,UberX,COMPLETED,2018-07-14 11:33:06 +0000 UTC,2018-07-14 11:37:34 +0000 UTC,-23.5035999,-46.6370959,2018-07-14 12:00:39 +0000 UTC,-23.5621533,-46.6578083,5.85,23.28,BRL
458,UberX,COMPLETED,2018-07-13 14:59:24 +0000 UTC,2018-07-13 15:00:25 +0000 UTC,-23.6114031,-46.570754,2018-07-13 15:05:51 +0000 UTC,-23.6190601,-46.5656531,0.77,6.1,BRL
458,UberX,COMPLETED,2018-07-13 10:29:07 +0000 UTC,2018-07-13 10:33:12 +0000 UTC,-23.5689867,-46.6610817,2018-07-13 11:04:06 +0000 UTC,-23.611265,-46.57126,8.45,33.36,BRL
458,UberX,DRIVER_CANCELED,2018-07-13 10:27:57 +0000 UTC,2018-07-13 10:28:19 +0000 UTC,-23.564253,-46.6581552,1970-01-01 00:00:00 +0000 UTC,-23.5642753,-46.6581409,0,0,BRL
458,UberX,COMPLETED,2018-07-13 09:26:47 +0000 UTC,2018-07-13 09:29:23 +0000 UTC,-23.5033924,-46.6365683,2018-07-13 09:56:33 +0000 UTC,-23.5690588,-46.6611788,6.48,25.41,BRL
458,UberX,COMPLETED,2018-07-12 23:18:17 +0000 UTC,2018-07-12 23:20:26 +0000 UTC,-23.6112389,-46.5708307,2018-07-12 23:58:25 +0000 UTC,-23.5035722,-46.6373399,11.94,33.7,BRL
458,Pool,CANCELED,2018-07-12 11:51:54 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,Pool,CANCELED,2018-07-12 11:44:50 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,UberX,COMPLETED,2018-07-04 16:59:00 +0000 UTC,2018-07-04 17:04:41 +0000 UTC,-23.6190554,-46.5653243,2018-07-04 17:12:22 +0000 UTC,-23.6111067,-46.5710737,1.15,6.8,BRL
458,UberX,COMPLETED,2018-06-29 02:33:45 +0000 UTC,2018-06-29 02:38:00 +0000 UTC,-23.5599892,-46.6962817,2018-06-29 03:02:30 +0000 UTC,-23.5034274,-46.637272,7.39,28.06,BRL
458,UberX,COMPLETED,2018-06-27 22:15:16 +0000 UTC,2018-06-27 22:17:40 +0000 UTC,-23.5625895,-46.6881511,2018-06-27 22:32:06 +0000 UTC,-23.5630296,-46.6670311,2.65,12.9,BRL
458,UberX,CANCELED,2018-06-27 16:30:16 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5804933,-46.6445504,1970-01-01 00:00:00 +0000 UTC,-23.5805034,-46.644546,0,0,BRL
458,UberX,CANCELED,2018-06-27 16:29:07 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5692306,-46.6633285,1970-01-01 00:00:00 +0000 UTC,-23.5698441,-46.6638818,0,0,BRL
458,UberX,CANCELED,2018-06-27 16:20:15 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5899832,-46.6512897,1970-01-01 00:00:00 +0000 UTC,-23.5832569,-46.6549291,0,0,BRL
458,Pool,CANCELED,2018-06-27 16:18:46 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,UberX,COMPLETED,2018-06-27 11:52:29 +0000 UTC,2018-06-27 11:59:21 +0000 UTC,-23.5036074,-46.637366,2018-06-27 12:40:23 +0000 UTC,-23.5736364,-46.6556252,7.84,33.26,BRL
458,UberX,COMPLETED,2018-06-23 08:06:17 +0000 UTC,2018-06-23 08:15:08 +0000 UTC,-23.5593656,-46.6631384,2018-06-23 08:43:28 +0000 UTC,-23.5970083,-46.5748443,9.17,29.65,BRL
458,UberX,COMPLETED,2018-06-23 01:56:58 +0000 UTC,2018-06-23 01:59:56 +0000 UTC,-23.553586,-46.6942242,2018-06-23 02:14:02 +0000 UTC,-23.5592227,-46.6632374,3.17,14.41,BRL
458,UberX,COMPLETED,2018-06-22 22:36:08 +0000 UTC,2018-06-22 22:44:35 +0000 UTC,-23.5594121,-46.6631813,2018-06-22 23:06:10 +0000 UTC,-23.5536201,-46.6942272,3.25,16,BRL
458,UberX,COMPLETED,2018-06-22 11:25:42 +0000 UTC,2018-06-22 11:33:54 +0000 UTC,-23.5036157,-46.6370635,2018-06-22 11:55:28 +0000 UTC,-23.5595104,-46.663229,5.63,22.63,BRL
458,UberX,COMPLETED,2018-06-18 00:49:15 +0000 UTC,2018-06-18 00:57:31 +0000 UTC,-23.559408,-46.663193,2018-06-18 01:18:08 +0000 UTC,-23.503677,-46.6368987,6.16,23.17,BRL
458,UberX,COMPLETED,2018-06-17 20:41:57 +0000 UTC,2018-06-17 20:47:52 +0000 UTC,-23.5836596,-46.6692283,2018-06-17 21:00:03 +0000 UTC,-23.55945,-46.6632417,2.53,25.44,BRL
458,UberX,COMPLETED,2018-06-17 06:00:22 +0000 UTC,2018-06-17 06:05:33 +0000 UTC,-23.56316,-46.650285,2018-06-17 06:20:20 +0000 UTC,-23.5592518,-46.6630182,2.89,13.56,BRL
458,UberX,COMPLETED,2018-06-16 22:55:18 +0000 UTC,2018-06-16 22:58:33 +0000 UTC,-23.5590786,-46.6629062,2018-06-16 23:13:34 +0000 UTC,-23.5577831,-46.6898198,3.12,14.4,BRL
458,UberX,COMPLETED,2018-06-16 22:21:47 +0000 UTC,2018-06-16 22:26:27 +0000 UTC,-23.5036765,-46.6370318,2018-06-16 22:45:47 +0000 UTC,-23.5594317,-46.6633173,5.25,23.89,BRL
458,UberX,COMPLETED,2018-06-16 01:18:14 +0000 UTC,2018-06-16 01:19:24 +0000 UTC,-23.5817183,-46.63799,2018-06-16 01:25:37 +0000 UTC,-23.5867741,-46.642758,0.83,7.85,BRL
458,Pool,COMPLETED,2018-06-12 11:32:12 +0000 UTC,2018-06-12 11:42:11 +0000 UTC,-23.5036166,-46.6371808,2018-06-12 12:29:34 +0000 UTC,-23.6113574,-46.5708662,12.01,37.21,BRL
458,UberX,COMPLETED,2018-06-12 01:31:44 +0000 UTC,2018-06-12 01:37:38 +0000 UTC,-23.5599352,-46.6636739,2018-06-12 01:59:11 +0000 UTC,-23.5035759,-46.6371187,5.92,24.03,BRL
458,Pool,COMPLETED,2018-06-11 11:22:19 +0000 UTC,2018-06-11 11:26:49 +0000 UTC,-23.50357693,-46.63704792,2018-06-11 12:12:24 +0000 UTC,-23.61134558,-46.57091107,11.74,34.84,BRL
458,Pool,DRIVER_CANCELED,2018-06-09 18:31:05 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.6110771,-46.6692582,1970-01-01 00:00:00 +0000 UTC,-23.6117791,-46.6670808,0,4,BRL
458,UberX,COMPLETED,2018-06-07 00:29:14 +0000 UTC,2018-06-07 00:39:02 +0000 UTC,-23.5596,-46.6634633,2018-06-07 00:59:40 +0000 UTC,-23.503661,-46.6371771,5.64,23.76,BRL
458,uberX,COMPLETED,2018-06-06 11:31:28 +0000 UTC,2018-06-06 11:36:59 +0000 UTC,-23.503602,-46.6371914,2018-06-06 12:21:35 +0000 UTC,-23.6113811,-46.5707523,11.8,42.27,BRL
458,POOL,CANCELED,2018-06-06 11:30:35 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,uberX,COMPLETED,2018-06-04 11:24:39 +0000 UTC,2018-06-04 11:29:45 +0000 UTC,-23.5036275,-46.6371381,2018-06-04 12:47:09 +0000 UTC,-23.6114569,-46.5707386,17.98,38.47,BRL
458,POOL,CANCELED,2018-06-04 11:24:03 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,uberX,COMPLETED,2018-06-03 20:59:40 +0000 UTC,2018-06-03 21:02:59 +0000 UTC,-23.5026168,-46.6249744,2018-06-03 21:11:12 +0000 UTC,-23.5036469,-46.6371567,1.71,9.04,BRL
458,uberX,COMPLETED,2018-06-01 13:39:16 +0000 UTC,2018-06-01 13:45:12 +0000 UTC,-23.503762,-46.6372028,2018-06-01 13:49:57 +0000 UTC,-23.5032638,-46.6246263,0.85,7.96,BRL
458,uberX VIP,COMPLETED,2018-05-31 19:53:50 +0000 UTC,2018-05-31 19:59:03 +0000 UTC,-23.5035724,-46.6370465,2018-05-31 20:18:48 +0000 UTC,-23.5592879,-46.6632155,5.37,20.83,BRL
458,uberX VIP,COMPLETED,2018-05-31 02:36:36 +0000 UTC,2018-05-31 02:42:26 +0000 UTC,-23.6138208,-46.5709698,2018-05-31 03:14:07 +0000 UTC,-23.5036424,-46.6369836,11.94,34.99,BRL
458,uberX VIP,COMPLETED,2018-05-30 11:30:10 +0000 UTC,2018-05-30 11:33:04 +0000 UTC,-23.5036397,-46.6371266,2018-05-30 12:09:08 +0000 UTC,-23.6113486,-46.5709126,11.82,37.59,BRL
458,POOL,CANCELED,2018-05-28 11:30:08 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,uberX,COMPLETED,2018-05-26 22:33:20 +0000 UTC,2018-05-26 22:40:02 +0000 UTC,-23.5595084,-46.6631233,2018-05-26 22:50:12 +0000 UTC,-23.5601571,-46.6774145,1.28,18.06,BRL
458,,UNFULFILLED,2018-05-26 18:36:51 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,
458,POOL,COMPLETED,2018-05-25 11:42:54 +0000 UTC,2018-05-25 11:48:15 +0000 UTC,-23.5036275,-46.6370375,2018-05-25 12:23:56 +0000 UTC,-23.6111022,-46.57182,10.6,32.69,BRL
458,POOL,CANCELED,2018-05-24 11:28:31 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,POOL,COMPLETED,2018-05-21 11:24:27 +0000 UTC,2018-05-21 11:29:14 +0000 UTC,-23.50367,-46.6371585,2018-05-21 12:21:30 +0000 UTC,-23.6112414,-46.5708448,15.52,30.32,BRL
458,uberX VIP,COMPLETED,2018-05-19 23:02:03 +0000 UTC,2018-05-19 23:05:40 +0000 UTC,-23.5036593,-46.637445,2018-05-19 23:32:36 +0000 UTC,-23.5693051,-46.6599246,6.79,26.07,BRL
458,POOL,CANCELED,2018-05-17 01:58:05 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,uberX VIP,COMPLETED,2018-05-16 09:41:15 +0000 UTC,2018-05-16 09:46:33 +0000 UTC,-23.503607,-46.6370644,2018-05-16 10:22:55 +0000 UTC,-23.5583273,-46.6605763,5.32,23.72,BRL
458,POOL,CANCELED,2018-05-13 22:58:17 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,uberX VIP,CANCELED,2018-05-13 22:57:33 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.4856131,-46.652947,1970-01-01 00:00:00 +0000 UTC,-23.4859,-46.6529147,0,0,BRL
458,uberX VIP,COMPLETED,2018-05-05 23:19:32 +0000 UTC,2018-05-05 23:23:34 +0000 UTC,-23.5035872,-46.637101,2018-05-05 23:47:18 +0000 UTC,-23.5594438,-46.6633356,5.38,21.88,BRL
458,uberX VIP,DRIVER_CANCELED,2018-05-04 03:23:26 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5591829,-46.6691083,1970-01-01 00:00:00 +0000 UTC,-23.5593013,-46.6632649,0,7,BRL
458,uberX VIP,COMPLETED,2018-05-04 02:46:45 +0000 UTC,2018-05-04 02:51:48 +0000 UTC,-23.6162615,-46.5703033,2018-05-04 03:22:22 +0000 UTC,-23.5593885,-46.6632331,10.36,20.47,BRL
458,uberX VIP,COMPLETED,2018-05-02 14:40:15 +0000 UTC,2018-05-02 14:44:41 +0000 UTC,-23.50354775,-46.63740558,2018-05-02 15:28:40 +0000 UTC,-23.611314,-46.57088793,10.68,32.84,BRL
458,uberX VIP,COMPLETED,2018-04-27 22:53:03 +0000 UTC,2018-04-27 22:59:48 +0000 UTC,-23.5032868,-46.6368664,2018-04-27 23:19:11 +0000 UTC,-23.5594235,-46.6633392,5.16,21.56,BRL
458,uberX VIP,CANCELED,2018-04-27 22:51:25 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5122437,-46.6594567,1970-01-01 00:00:00 +0000 UTC,-23.5122464,-46.659457,0,0,BRL
458,uberX VIP,CANCELED,2018-04-27 21:44:07 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5166514,-46.6246943,1970-01-01 00:00:00 +0000 UTC,-23.5166514,-46.6246943,0,0,BRL
458,uberX VIP,COMPLETED,2018-04-27 01:06:02 +0000 UTC,2018-04-27 01:09:35 +0000 UTC,-23.5158038,-46.6253752,2018-04-27 01:19:53 +0000 UTC,-23.5036409,-46.6373103,3.38,12.69,BRL
458,uberX VIP,COMPLETED,2018-04-26 00:38:52 +0000 UTC,2018-04-26 00:41:08 +0000 UTC,-23.502279,-46.6249357,2018-04-26 00:46:25 +0000 UTC,-23.5032905,-46.6369492,1.23,7.95,BRL
458,uberX VIP,COMPLETED,2018-04-24 00:40:51 +0000 UTC,2018-04-24 00:42:55 +0000 UTC,-23.5024764,-46.6249316,2018-04-24 00:49:21 +0000 UTC,-23.5032564,-46.6367743,1.19,7.95,BRL
458,uberX VIP,COMPLETED,2018-04-21 23:50:17 +0000 UTC,2018-04-21 23:57:21 +0000 UTC,-23.5036098,-46.6371217,2018-04-22 00:24:35 +0000 UTC,-23.5588653,-46.6908072,6.3,25.76,BRL
458,POOL,COMPLETED,2018-04-20 13:16:28 +0000 UTC,2018-04-20 13:20:13 +0000 UTC,-23.5835477,-46.6710115,2018-04-20 14:03:36 +0000 UTC,-23.6114303,-46.57086,9.29,26.2,BRL
458,uberX VIP,COMPLETED,2018-04-20 11:39:03 +0000 UTC,2018-04-20 11:41:51 +0000 UTC,-23.5036404,-46.6370776,2018-04-20 12:44:53 +0000 UTC,-23.5834123,-46.6704481,8.63,41.37,BRL
458,uberX VIP,COMPLETED,2018-04-19 00:55:27 +0000 UTC,2018-04-19 00:58:49 +0000 UTC,-23.51605753,-46.62527376,2018-04-19 01:07:35 +0000 UTC,-23.5035727,-46.63709984,3.45,10.88,BRL
458,uberX VIP,COMPLETED,2018-04-16 20:04:50 +0000 UTC,2018-04-16 20:08:16 +0000 UTC,-23.6113833,-46.5710295,2018-04-16 20:18:02 +0000 UTC,-23.6234972,-46.5657367,1.17,7.18,BRL
458,uberX VIP,COMPLETED,2018-04-15 23:18:40 +0000 UTC,2018-04-15 23:27:42 +0000 UTC,-23.5026364,-46.6249519,2018-04-15 23:34:17 +0000 UTC,-23.5033104,-46.6368075,0.15,11.27,BRL
458,uberX VIP,COMPLETED,2018-04-14 10:26:04 +0000 UTC,2018-04-14 10:32:47 +0000 UTC,-23.5036487,-46.636851,2018-04-14 10:55:54 +0000 UTC,-23.5618476,-46.6581413,6.39,21.15,BRL
458,uberX VIP,COMPLETED,2018-04-12 02:15:37 +0000 UTC,2018-04-12 02:18:26 +0000 UTC,-23.5021539,-46.6249528,2018-04-12 02:23:30 +0000 UTC,-23.5032674,-46.6369022,1.23,7.96,BRL
458,uberX VIP,COMPLETED,2018-04-08 07:15:00 +0000 UTC,2018-04-08 07:19:44 +0000 UTC,-23.5667179,-46.6521001,2018-04-08 07:36:41 +0000 UTC,-23.5034429,-46.6377608,6.96,32.18,BRL
458,uberX VIP,COMPLETED,2018-04-07 23:37:06 +0000 UTC,2018-04-07 23:47:18 +0000 UTC,-23.5036028,-46.6372776,2018-04-08 00:13:34 +0000 UTC,-23.5578202,-46.689901,6.02,25.45,BRL
458,uberX VIP,COMPLETED,2018-04-04 10:55:56 +0000 UTC,2018-04-04 10:58:35 +0000 UTC,-23.5035354,-46.6369715,2018-04-04 11:01:43 +0000 UTC,-23.5019996,-46.6273084,0.77,7.88,BRL
458,uberX VIP,COMPLETED,2018-04-02 01:00:43 +0000 UTC,2018-04-02 01:06:11 +0000 UTC,-23.5022069,-46.6249497,2018-04-02 01:11:27 +0000 UTC,-23.5032578,-46.6367459,1.21,11.31,BRL
458,uberX VIP,COMPLETED,2018-03-28 00:06:35 +0000 UTC,2018-03-28 00:13:57 +0000 UTC,-23.5022298,-46.6249504,2018-03-28 00:20:56 +0000 UTC,-23.5032054,-46.6370109,1.22,7.96,BRL
458,POOL,CANCELED,2018-03-25 06:57:54 +0000 UTC,2018-03-25 07:07:33 +0000 UTC,-23.5584929,-46.6909494,1970-01-01 00:00:00 +0000 UTC,-23.5586444,-46.6925756,0.17,11.47,BRL
458,uberX VIP,COMPLETED,2018-03-25 00:52:13 +0000 UTC,2018-03-25 01:04:10 +0000 UTC,-23.5036056,-46.6368862,2018-03-25 01:28:31 +0000 UTC,-23.5575996,-46.6895355,6.12,26.22,BRL
458,uberX VIP,CANCELED,2018-03-25 00:51:09 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5148527,-46.6397213,1970-01-01 00:00:00 +0000 UTC,-23.5143931,-46.6373949,0,0,BRL
458,uberX VIP,COMPLETED,2018-03-24 03:18:12 +0000 UTC,2018-03-24 03:22:20 +0000 UTC,-23.5022044,-46.6249612,2018-03-24 03:27:30 +0000 UTC,-23.5032828,-46.6368119,1.21,7.94,BRL
458,uberX VIP,COMPLETED,2018-03-23 00:18:58 +0000 UTC,2018-03-23 00:25:32 +0000 UTC,-23.5023762,-46.6249566,2018-03-23 00:32:03 +0000 UTC,-23.5032569,-46.6370334,1.23,7.96,BRL
458,uberX VIP,COMPLETED,2018-03-21 23:35:10 +0000 UTC,2018-03-21 23:42:24 +0000 UTC,-23.5034304,-46.6249415,2018-03-21 23:49:01 +0000 UTC,-23.5032128,-46.6379457,1.18,7.94,BRL
458,POOL,CANCELED,2018-03-21 22:36:04 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,1970-01-01 00:00:00 +0000 UTC,,,0,0,BRL
458,uberX VIP,COMPLETED,2018-03-21 21:04:04 +0000 UTC,2018-03-21 21:11:41 +0000 UTC,-23.6117591,-46.5725972,2018-03-21 21:54:45 +0000 UTC,-23.61105,-46.6948029,11.06,43.64,BRL
458,uberX VIP,DRIVER_CANCELED,2018-03-21 20:57:39 +0000 UTC,2018-03-21 21:01:02 +0000 UTC,-23.613498,-46.5718121,1970-01-01 00:00:00 +0000 UTC,-23.6117721,-46.5727258,0,0,BRL
458,POOL,COMPLETED,2018-03-20 13:34:22 +0000 UTC,2018-03-20 13:36:18 +0000 UTC,-23.6027814,-46.6742456,2018-03-20 14:14:29 +0000 UTC,-23.6112101,-46.5710416,9.73,28.62,BRL
458,POOL,COMPLETED,2018-03-20 10:26:40 +0000 UTC,2018-03-20 10:33:15 +0000 UTC,-23.5033612,-46.6365352,2018-03-20 12:05:06 +0000 UTC,-23.6019667,-46.6736382,14.21,34.73,BRL
458,POOL,CANCELED,2018-03-20 10:19:55 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.5070881,-46.6508775,1970-01-01 00:00:00 +0000 UTC,-23.5075929,-46.6509946,0,0,BRL
458,uberX VIP,COMPLETED,2018-03-20 01:08:40 +0000 UTC,2018-03-20 01:13:08 +0000 UTC,-23.5022514,-46.62494,2018-03-20 01:18:44 +0000 UTC,-23.5032583,-46.6368603,1.2,7.94,BRL
458,uberX VIP,COMPLETED,2018-03-18 12:28:56 +0000 UTC,2018-03-18 12:40:43 +0000 UTC,-23.5562948,-46.7504704,2018-03-18 13:07:57 +0000 UTC,-23.5036192,-46.6371554,12.34,38.45,BRL
458,uberX,COMPLETED,2018-03-18 03:39:14 +0000 UTC,2018-03-18 03:45:45 +0000 UTC,-23.5611433,-46.6826167,2018-03-18 04:05:16 +0000 UTC,-23.5564554,-46.7502916,7.06,37.51,BRL
458,uberX,COMPLETED,2018-03-17 23:36:35 +0000 UTC,2018-03-17 23:43:42 +0000 UTC,-23.503625,-46.6371342,2018-03-18 00:06:35 +0000 UTC,-23.5610276,-46.6826267,7.63,24.05,BRL
458,uberX,COMPLETED,2018-03-17 07:08:21 +0000 UTC,2018-03-17 07:11:45 +0000 UTC,-23.5788939,-46.6897465,2018-03-17 07:31:08 +0000 UTC,-23.5036494,-46.6371391,7.53,29.83,BRL
458,uberX,COMPLETED,2018-03-15 02:18:17 +0000 UTC,2018-03-15 02:21:00 +0000 UTC,-23.5025258,-46.6250768,2018-03-15 02:26:02 +0000 UTC,-23.5034208,-46.6368915,1.28,7.94,BRL
458,uberX,COMPLETED,2018-03-13 00:11:50 +0000 UTC,2018-03-13 00:16:29 +0000 UTC,-23.5023023,-46.6249509,2018-03-13 00:23:54 +0000 UTC,-23.5031981,-46.6372663,1.25,7.96,BRL
458,uberX,COMPLETED,2018-03-12 00:49:39 +0000 UTC,2018-03-12 00:55:57 +0000 UTC,-23.5024601,-46.6249293,2018-03-12 01:00:38 +0000 UTC,-23.5032457,-46.6366457,1.19,7.95,BRL
